S291,The more people you bring in the harder it is to ensure that everybodys at the same level and same standard and those kinds of things. That's probably the biggest one.  
S292,"large You have to trust people that they will, they will come, that they will deliver on what they are supposed to do right?.  "
S293,"large There's always more people, more potential for conflict or more potential for disagreement and conflict may be the strongest. More potential for disagreement or whatever right I suppose.  "
S294,"smaller Yeah, they tend to be more personally in control of what's happening right?.  "
S295,the benefits of having a larger group. It's not all depending on me doing the work. I mean I'm busy I have lots of projects going. 
S296,"small for things to depend solely on me pushing this widget, you know across so many peoples desk. That can be hard for me because I've got so many things going on.  "
S297,About what percentage of your projects involve atleast one collaborator that is at another institution? (7:22)P13: 95%.  
S298,Why are you choosing to work with those collaborators? (7:40)P13: They're good scientists and I get along with them.  
S299,How do you go about meeting new collab? (7:48)P13: Social networks.  
S300,"Is there any instances where you're needing expertise from somebody and you don't necessarily know them? (7:57)P13: Not so much at other institutions. Once in awhile, yeah I can think of specific examples in, in my career. And almost inevitably it's lead to trusted relationships, friendships around those kinds of things. "
S301,"More often then not, when seeking people outside I reach to people I know, and trust already. It's not a blind date.  "
S302,"the things I look for in collaborators are getting along, being reliable and deliverable, being high quality scientists right? Those are the things that I need to do, need to have in an effective collaborative network.  "
S303,Being able to cast my net outside my immediate contacts in a location allows me to find those people good collaborators.  
S304,"So, it's as common to get to work on a new project with those people because we like to work with each other as it is for us to say hey here's a great idea and this widget fits into this hole and you're a widget you know? It has to do with.  "
S305,"And the people I collaborate with, they're not that I don't have friends at other institutions that are doing different things, but the people I collaborate with, working in the same area in, so.  "
S306,Have you ever had a project fail because of collaboration issues? (10:01)P13: Yeah.  
S307,"What happened? (10:07) failP13: People not doing their job, people creating conflict.  "
S308,"If they were sort of adhoc projects where there were not a lot of funding in place you know.  It was, then they would tend to fade away you know. "
S309,"If there was funding on the line and the project was centered here, I end up having to pick up the pieces for what they were doing. And it usually took longer. Sometimes we had to find additional funding because of those failures. fail"
S310,"Sometimes, and almost inevitably put publication of the research in jeopardy. And some of those projects, well they may have been completed, they've never been published. fail. "
S311,"If they were centered somewhere else, I'd just pull out you know? fail.  "
S312,"that's actually a huge consequence of graduate students not doing a good job, not following through. If the graduate student falls through and then it falls on to a busier person or busier, someone who's attention is spread out across more things. fail. "
S313,It puts the publications in jeopardy right? fail  PID:.  
S314,"I've had faculty, professors that have basically completely.  There's one in particular I can think of hasn't happened much more than that out of all of the people that I've worked with, but they really screwed up right? fail. "
S315,"It cost me like about $200,000 in wasted funding fail.  "
S316,When you're working with collaborators who are outside of your institution what roles are they playing in your research? (12:30)P13: Everything from facilitating the physical conduct of the research like sample collection or something like that to full fledged.  
S317,We collaborate in developing the ideas and trade on getting the funding or you know.  
S318,"I have collaborators who work for government agencies, so they have some control over disemination of funding and so you know.  "
S319,"There's few situations where I, where I ask people to do trivial things for me that we don't take it over ourselves or that we do feed for service things. We pretty much are self contained with people who participate in determining the course of the research.  "
S320,Are there any disadvantages or challenges working with people who are at a different institution? (14:11)P13: Not many really.  
S321,I have as close or closer relationships with people who are different places than I do with people who are across campus.  
S322,"There's people who I speak with, I can think of uh.  There, four, five people who are in different countries who I speak with basically on a weekly basis and we just"
S323,"That's true for redacted, collocated collaborator you know.  And I don't see him more frequently, well maybe a bit more frequently. "
S324,It's not that the technology around the ability to communicate and the ability to communicate and the ability to interact is so great these days that the distances around collaborating they're not that many.  
S325,"Well, even if they are out of the country or whatever I mean.  I meet very frequently so. "
S326,"My closest collaborators.  Daily. And for those, and then less frequently for those that I'm not as, we're not working as closely on a particular project or whatever"
S327,Does the frequency change due to location of your.  (16:03)P13: No. meeting freq
S328,I'm just as likely to communicate frequently who's someone in a different discipline as I am someone who's in my own discipline. And I'm just as likely to work closely with the same thing right? We're close to the people who do very similar things and people who do very different things.  
S329,"Well, yeah.  I think it expands possbility for that social network that reprofessionally social netowkr right? Or professional network I guess. To find additional great collaborators you know? So, somebody at a different institution that I work very closely with they know someone that they work very closely with and then that has brought them in to a professional network setting you know? And there have been a number of those right? distributed"
S330,"Now, proximity is relative too right? For someone who is down the hall, that has its advantages. You're working closely and you can bump into them or you can walk out of your office and go talk to them or whatever. That has advantages. "
S331,"So redacted and I are on the phone everday with each other, talking about various things and checking in an stuff. We're texting right? Everyday about research questions or things that are going on. So we're checking in all the time. That wouldn't be any different if he had an office next door  PID:"
S332,"So, it does sort of help, it helps in the ability to strengthen those, but it doesn't impede it. It doesn't eliminate the ability to be close in a professional and a collaborative relationship, it helps that he and I can sit in the same room and bullshit sometimes collocated.  "
S333,Who's in what location is a limiting factor right? Not everybody can be in the same location and so if I'm looking to work with the best or working with people I get along with whatever.  It just eliminates those possibilities collocated. 
S334,"What percentage of your projects involved collaborators who are in a different field? Not epidemiologists? (19:09)P13: Most of them, I mean.  There are people who do different things than I do right? I dunno. "
S335,"It goes through an individual personality, not to their disicpline right? So, some people believe what they do is most important as opposed to seeing the benefits of people bringing different things to the table.  "
S336,Some people who are work on different fields aren't interested in learning about what other people do.  
S337,"You can be in the same location and have conflicts about working together and that was not a collaborative situation per se, but it's about.  But it is about a collaborative situation right?. "
S338,"If we're in the same building, if we're in the same college, there's sort of a premise that we have the potentially, we should be working together, and here we are arguing about whether or not a cubicle has three walls or two walls okay?.  "
S339,"so we have quantitative things we do and statistics and so people will come and see that as you can do this. It's a little bit like saying as a microbiologist you can do this test for me. Now, they'll come to me and they'll see I want these statistics done this way and they have less expertise around it and when I try to explain or tell them that that's not the best way or that's not the approach then they're like ""no no no. "
S340,That's a little bit like me going to the microbiologist and saying well I need you to do this test and them having more expertise telling me that that's not the right way to do it and then me telling them no I want the incubator set at 65 degrees instead of you know.  It makes no sense that I would not use their full knowledge so. 
S341,"I guess it goes back to personality.  I mean there are people that are difficult to work with that are do what I do too. So it's really more, it's really more about the personality of the individual"
S342,"It's just the nature of science anymore. You know there's very few Louis Pasteur's out there that can just do their own thing about what they do like create their own space. It's just, I mean my research is has less impact. You can't do as much"
S344,"It's not the location, and it's not the size per se, it's the background, it's the mix of expertise that you need. biggest impact.  "
S345,"it starts with a research idea then we're looking for funding opportunity, so we maybe have or we may need to do this bit of work and then you know we'll probably not get way down the line developing a project until we understand that there's a target for doing the development around the research. That would be then you would get with your primary people that are the leaders in the development of the idea and you would figure out a goal and a scope right?.  "
S346,"generality of how this goes, you'd look at the budget, and figure out how much you could afford right, how big the project can be, and give you a good answer okay? And then you'd go back and go do the detailed design around what fits in to the box right? And also, it goes to that research idea may be turned a little bit depending on the, what we know about the funding agencies approach and what they will fund right? It really does, it gets what they fund and what the goals of that call are okay?.  "
S347,there might be video conferencing with Skype too right?.  
S348,"it's not location, it's whatever is the most efficient. communication method.  "
S349,And I could have a phone call.  
S350,It could be a teleconference with someone who's on campus you know? It just depends right?.  
S351,"mean there's no advantage to me really in a person to person over telephone call unless people are in proximity. For in proximity we might tend to get in a room together. I wouldn't have a, I wouldn't have a you know, I wouldn't have a telephone call for a detailed conversation with the guy's who's next door. I would go and talk to him, or even on campus"
S352,There's a little bit of a you know one-dimensionality of a phone call as opposed to the in-person thing.  
S353,And I'm finding myself reaching to Skype more. I don't typically do that in proximity.  
S354,"Because I'm not a millenial. It's a little bit generational. I mean there was no email, there were not cell phones when I was in college, when I was in graduate school right? I mean. "
S355,"Because I'm not a millenial. It's a little bit generational. I mean there was no email, there were not cell phones when I was in college, when I was in graduate school right? I mean. "
S356,"Are there any drawbacks to using the phone other than that one dimensionality? 00:29:21 No, and their are some advantages in that you find people where they are and they can talk in the car you know.  It doesn't have to have that proximity stuff. So yeah"
S357,"? If phone, if phone is one dimensional and email is half a dimension right?.  "
S358,"I'm a fast typer, but you know, for complex conversation or conveying a complex idea you know.  I'm not going to spend the time to write an email. I'm going to pick up the phone cause I can, cause I can say it right?"
S359,"And then email I have to, I'm editing, I'm working on typos,.  "
S360,"email and then there's always the context kind of a thing because people are shortcutting right? So, they can be misinterpreted, there can be misinterp-, it's harder to get complex ideas around and they can be, and their more likely like that they would have misunderstandings or miscommunication and email.  "
S361,The quickness of doing an email or a text and find myself multi-tasking in meetings and stuff like that and I can you know flip a quick note to someone right? As we're talking you know?.  
S362,"So, now there's a falacy right that multi-tasking is just as efficient as working in an individual subject and that is a fallacy right? They've shown that you actually do worse, you're less effective on both of the things that you're doing. But a bit of it is the reality of a busy life style.  "
S363,I would like to go back to a time when there wasn't even email let alone faxes or anything like that.  
S364,How often do you teleconference? P13: Everyday. Yeah.  
S365,"Any issue with teleconferencing? P13: Uh.  No, no. "
S366,Benefits to teleconferencing? 00:32:01 P13: Uh yeah.  It's easier to arrange a phone call than it is a face-to-face. 
S367,"So, we went to a meeting in Canada and they work in the government and you can't just use any, you can't just Skype, you have to use their secure video conferencing stuff and they have to send you an invitation and you, you know.  "
S368,"The technology around effective teleconferencing is not, it's more complex you know don’t use skype  PID:.  "
S369,You know the three words that go along with technology is: great when it works.  
S370,It doesn't work more often on videoconferencing than it does probably in any other thing that you are doing.  
S371,"Teleconferencing, teleconferencing you know, no big deal. You get multiple people on the phone and stuff okay?.  "
S372,"but videoconferencing you know, the bridge doesn't work, it you know, you know, you know, this thick connection is not at a high enough speed and so it buffers or you know.  "
S373,"And people don't know enough about the software, hardware to make their own adjustments. They have to have experts that are doing that for them.  "
S374,"if you're doing a desktop, one-to-one that's fine, if you're trying to do someone that's in a meeting room, those never works very well. You get a shot of this cavernous.  "
S375,There's not advantage of that over a telephone right? At that point.  sykpe.  
S376,So why do it? 00:34:06 P13: Exactly. Ha ha. When we get to the point where it is a bit more seamless. Cellphones used to be a bit like that too right? I mean
S377,"When we get to the point where it is a bit more seamless. Cellphones used to be a bit like that too right? I mean.  You drop towers blah blah blah When it gets to be a bit more seemless in terms of connectivity and it gets a bit more in terms of it doesn't matter what kind of phone you have, you're calling between them and it works just fine, as opposed to who's got what software and who's got what camera and who's got what microphone"
S378,"We didn't have harddrives on the computers we started using okay? They were floppy drives. Five and a quarter inch floppy drives okay? So, probably we'll lag a little bit in that adoption, but still I mean why wouldn't you, why wouldn't you shoot uh, why wouldn't I Skype to someone who's on campus as opposed to picking up the phone right?.  "
S379,"It's just you know, it's just familiarity. Not everybody has that, and it's not as common place.  "
S380,"What do you use to share data?Email, dropbox.  "
S381,Okay. When do you use email over using dropbox? 00:35:47 P13: Most of the time.  
S382,"The whole idea of sending invitation, people have that or whatever why he uses email over dropbox.  "
S383,"And their space limitations on dropbox because I'm too cheap to buy the professional thing so.  So, if I had a large cloud…. "
S384,"again not everyone has the same cloud, and not everyone has the same cloud server right? why he uses email over dropbox.  "
S385,"Versus an email, which it doesn't matter who's, it's just, it's universality right? I can send an email and it's going to go there.  "
S386,As long as the file isn't too big you know.  when to use email. 
S387,", we go all the way to the very large data sets and we're still using vpn. Oh, sorry not vpn, but ftp, sorry.  "
S388,"When do you use dropbox? 00:36:53 P13: When it's, when there's lots of things that have to be shared or we have to do some editing across multiple locations. Yeah, that's pobl.  You know"
S389,"Why not use, put it on a server and use ftp? 00:37:14 P13: Because most people don't know how to use ftp.  "
S390,"And dropbox is again, it's ease of use. You can drop it in, it's there, and you know most people can get that right?.  "
S391,"Have you ever had any issues using dropbox for sharing data? 00:37:28 P13: Yeah, version control.  "
S392,"people you know, people edit, well a couple things right? So, you got multiple versions and then who's editing what version, simultaneous editing of the same document would be another portion of that. It's not exactly version control, but you have the same issue. And then someone editing or deleting something that shouldn't happen right?. "
S393,"P13: Well, um.  Most people go in. "
S394,"What do you use to write your documents? 00:39:01P13: Well, word processor. Microsoft word.  "
S395,"Well, I used to use word perfect and it was a very die hard user of word perfect forever and ever and ever and ever and ever, but then the support just kind of dried up and everybody was using word.  "
S396,Microsoft made it very difficult to import word documents and so everybody else was using word and they couldn't use my word perfect files and so.  
S397,"Again, this is repeating a theme of difficulties in sharing data and you know communication stuff I think that it's a big deal.  "
S398,"The fact that everybody uses word, then when you're revisions you know, you know, draft, you know, track changes and that kind of thing. It's all you know.  You can do those"
S399,"It was hard when mac and, mac and pc versions didn't communicate well either.  "
S400,"Well, typically, somebody would draft a you know, first version or straw man document and then it would be sent.  "
S401,"there's two ways that some people do that: they'll disseminate to a lot of people and then pull there individual revisions into a document versus, and then there will be the round robin, it goes one, two, three, four people right?.  "
S402,"there's two ways that some people do that: they'll disseminate to a lot of people and then pull there individual revisions into a document versus, and then there will be the round robin, it goes one, two, three, four people right?.  "
S403,"With primary researchers with the people who have most impact on a particular document. Usually it's someone will revi, someone will revise and then another person will revise so you don't, someone doesn't have to pull everything in together.  "
S404,For people who are not as major of a contributor it's probably that disseminate.  
S405,So you'd probably do round robin to get it to a second draft right?.  
S406,"So first draft, then you get to second draft, then it would be disseminated.  "
S407,Getting responses back right? Everybody has to wait okay? round robin.  
S408,", the other one is like pulling all of those you know revisions into a single document. And there are ways to merge those, but they're, again they don't work so great when you have four or five people okay?.  "
S409,"So, I would, typically have that person go through and say right? So, some of these edits may be conflicting or whatever. You need to, you need to consolidate them you know? Draft, pick the one that you think is the best and make sure you tell me there's another, that there's another opinion out there and we'll go from there so.  It's really takes someone going line by line at various edits"
S410,", I guess we'd go back to this recurring theme that one of the reasons you know.  You use or don't use things is the universality of being able to use that, so it would have to be highly disseminated so that it is available to all kinds of people hypo. "
S411,"it was intuitive right? So, there.  It didn't have to have a special. "
S412,"It would talk to, universal in a sense either it would, it would merge, or it would mesh with other alternatives or it was the only thing people did okay hypo.  "
S413,It facilitated short communications well as long communications so text message versus an email right? hypoPID:   PID:.  
S414,"It would be transportable so you could do it on, you could use it on the road as opposed to sitting at your desk. hypo.  "
S415,It could be large group and small group right? hypo.  
S416,".  It could be text, voice, video kinda of all wrapped in to one. And you could choose how that would be used hypo"
S417,"Oh, sharing documents yeah. So sure, sharing documents kind of stuff would be, would be useful too right? hypo.  "
S418,"It wouldn't matter what kind of computer, what operating system you were working on. It would work the same way. You know. "
S419,You could use it online or offline. hypo.  
S420,.  I wouldn't have to pay for it. 
S421,That it had large capacity. I hate running into storage capacity issues. hypo. 
S422,"Or it interfaced with some way or backing up stuff on your machine you know.  That, you know it would take care of that hypo. "
S423,PID:.  
S424,Challenges and benefits are similar regardless of the size of the group.  
S425,Challenges - keeping everyone in the communication loop all collab.  
S426,Challenges - ensuring that everyone is completing tasks on time and on budget all collab.  
S427,Challenges - coordinating schedules for meetings all collab.  
S428,Challenges - often need to have contracts or agreements for sharing funding etc. which can be time consuming all collab.  
S429,Benefits- variety of expertise to ensure the best outcomes are achieved all collab.  
S430,"Benefits- opportunity for learning more about another area which helps you as a researcher get a broader picture of the issue you are investigating,  all collab.  "
S431,Benefits- results in new ideas and solutions being generated all collab.  
S432,"Benefits-, can achieve projects that you might not have been able to otherwise all collab.  "
S433,"Have you ever had concerns regarding security or trust when sharing data with collaborators? If so, what were your concerns?No I have not.  "
S434,I have been fortunate enough to have collaborated with people I know or have gotten to know through others that I have worked with and trusted in the past.  
S435,Some collaborative groups are not also instilling data and materials transfer agreement to ensure that each party is clear on what is permissible and what is not.  
S436,No I have never had a project fail due to collaboration issues.  
S437,If I am a lead or co-lead I will communicate with key members of the team maybe as regularly as weekly once the project is up and running.  
S438,if I have only a specific role (and I am under the leadership of others) meetings may only happen monthly or on an as needed basis.  
S439,Scope of the project likely has more to do with the level of communication needed than the size of the group or the background of the collaborators. The more complicated the project the more  regular communications need to be.  
S440,The biggest impact on the project outcome depends on each person being responsible for their role and completing it in the timeframe expected.  
S441,"Have you ever had concerns regarding security or trust when sharing data with collaborators? If so, what were your concerns?No, not in the sense of integrity.  "
S442,"I don’t always “trust” that a collaborator will have performed the work competently (especially when s/he is a student or otherwise inexperienced), and I sometimes feel compelled to check/verify work.  "
S443,"I have had many project “fizzle” because a collaborator did not end up doing something that we had planned on, and I was not invested enough to push it through.  "
S444,"I have had many project “fizzle” because a collaborator did not end up doing something that we had planned on, and I was not invested enough to push it through. I have guilty of this myself many times too — both in collaborative efforts and in projects that I am working on solo.  "
S445,The ultimate outcome is a bunch of half-analyzed datasets and half-done experiments lying around that will probably never be finished. failed project.  
S446,"Yes, it depends on the size of the group and their locations. meeting freq.  "
S447,"With student/postdoc projects (people in the lab), I meet a minimum of once per week.  "
S448,"For larger groups, I almost never meet that frequently (the only exception I can think of is the i5k genome consortium that held weekly conference calls).  "
S449,Greater distance also reduces the frequency of meeting/communication.  
S450,"As we discussed, most of collaborations have not involved people with fundamentally different backgrounds, but I think increasing differences in that respect also reduce frequency of meeting/communication.  "
S451,"For example, with our recent collaboration with redacted (on campus) for protein-structural analysis, we only checked in periodically (every couple months) to get input on the general direction.  "
S452,"Tough to quantify biggest impact, but my thought would be the disciplines/backgrounds. The whole point is whether people are bringing different skillets that interact synergistically.  "
S453,"Have you ever had concerns regarding security or trust when sharing data with collaborators? If so, what were your concerns?NO.  "
S454,"Have you ever had a project fail due to collaboration issues? If so, what happened? What was the ultimate outcome of the project?NO.  "
S455,How frequently do you meet with collaborators when working on a project? Typically every 1-2 months. PID:.  
S456,With off campus collaborators these meetings will be by phone conferences instead of in person.  
S457,"Which has the biggest impact on the outcome of a project: the size of the group, the locations of the collaborators, or the disciplines/backgrounds of the collaborators?Disciplines/backgrounds of the collaborators.  "
S459,00:00:29 currently I do computation microbiology.  
S460,00:00:36 the goal is to understand gene transfer with microbes that related to cheese.  
S461,oh I see ok so in that case it would be probably on the order of six to 8 current project # of collab.  
S462,probably yeah I would say 5 to 10 on my graduate work there were probably 10 people average # of collab.  
S463,I’m the lead researcher so I’m writing computer code I’m doing bench experiments I’m sort of going to be doing he writing of data interpretation. Plotting the course of the project so what experiments are important to do.  
S464,"I’m a post doc now so uh and when I was a graduate student it was the same thing. Doing the experiments designing, deciding on project directional DNA writing up the results and interpreting data and stuff like that.  "
S465,when there is some sort of expertise that you don't being able to reach out to a collaborator who does have that express is really valuable.  
S466,"That happened in my graduate work, the collaborators we had there were people who did things we didn't know how to do or do well.  "
S467,if you are in a bigger group you can become a slave to the will of the group rather than the do your own thing.  
S468,in the case of my current project the bioinformatics was not something I know how to do but I wanted to learn so it was useful for me to do it myself.  
S469,"to having small numbers? yeah I mean it’s easier to keep focus and control the direction, control your own interests.  "
S470,what roughly have your projects involved at least one collaborator who is at another institution00:06:13 I guess 100%  PID: `0.  
S471,why did you chose to work with these collaborators00:06:24 again they have expertise that we didn't have and either I or the pi knew them collab at other inst.  
S472,did you notice any differences when working with that person who you didn’t know vs. working with someone you knew more intimately00:07:07 the nature of the working together was different. The answer is not really but it’s hard to say because it was just a one off thing. 
S473,"are there any challenges or difficulties associated with working on projects where your collaborators are distributed00:07:24 um yes, so sometimes getting in touch with them or having people follow up with communication.  "
S474,if somebody is in close proximity you go and talk to them. but it they are distant you right them an email and they might not right back to you immediately if your priorities don't line up with yours it can be hard to sort of communicate the urgency of a request and communicate what is urgent.  
S475,if somebody is in close proximity you go and talk to them. but it they are distant you right them an email and they might not right back to you immediately if your priorities don't line up with yours it can be hard to sort of communicate the urgency of a request and communicate what is urgent.  
S476,"um I mean being able to find different expertise is the biggest benefit, you don't always have someone locally that knows a thing.  "
S477,right now a collaborator is at a different university that is also into the Boston metro area and is close by and can come over to you know exchange. But yeah their not like in the same building or same lab.  
S478,I mean being able to share reagents or strains of bacteria. Having them be able to come pick it up rather than shipping it is obviously a lot more convenient but against here’s it’s tough to say if it’s a function of them being closer.  
S479,Or because he used to be a post doc of the current lab. So the relationship is closer to begin with. It’s hard to say if the distance is causing the different in interaction. 
S480,what percentage of your projects involve working with collaborators that are in very different fields00:10:16 um I would say allow percentage may be 20 %.  
S481,"are there any challenges or difficulties associated with working on those projects heteroyes, the main difficulty is being not the same page as far as experimental questions go  PID:.  "
S482,go um a lot of jargon and sort of its not just jargon hetero.  
S483,Its different ways of thinking about approaching a problem and communicating that because it’s when you working with people in your own field it’s not really verbalized it’s not at explicit difference in thinking. So figuring out how to communicate.  
S484,sometimes you can use the same words with a person a have it means something different because of your field. So crossing figuring out that there is a communication barrier and getting around that barrier can be complicated.  
S485,so how do you approach solving that problem communicating hetero00:11:31 um lots of talking and using clarifying words and questions sort of you know being very explicit about what you’re looking for and asking if the other person is on the same page and sort of doing lots of back and forth.  
S486,are there any benefits to working with collaborators in different fields00:12:01 it’s important to get different prospective on a problem. That problem on having different ways of looking at a problem or a having different approaches to a thing can be really valuable. Even though it’s hard to get around it. Having different approaches if valuable
S487,Sometimes the approach you’re thinking of doesn’t work or it has issues that you can't see because of your own biases hetero.  
S488,Tunnel blindness you can get stuck on a certain problem and not realize there’s a different approach because everybody has the same background homo.  
S489,uh the communication is really easy. You all speak the same language. You don't spend a lot of time sort of making sure everybody understands. It’s usually pretty clear
S490,once every month or two meeting freq.  
S491,For really complex projects the I think there’s probably a sweet spot in terms of size. you need enough collaborators that you can effectively address all often experimental questions so you have the broad expertise that you need but not so big that it becomes sort of unwieldly from an organizational stand point.  
S492,I’ve heard stories of you have 30 peoples who have to sign off on a paper and waiting months to hear back from people that haven't read it or things like that. That can cause big delays.  
S493,in terms of different expertise I think that’s far more conditional I think these less you know depending on the project. Having people different expertise may cause problems or it might be the key to the success of it.  
S494,I think it would greater than 10 starts to get unwieldly if all of those people are in terms of collaboration making decisions. If they are doing a one off experiment and they get back to you but you don't have to consult with them for each step of the project. I’m talking people that are directly involved. 
S495,have you ever had a project fail because of collaboration issues00:18:15 no.  
S496,mostly in person meetings and email.  
S497,in person when we are both in the same place and email when we're not.  
S498,in person when we are both in the same place and email when we're not.  
S499,so in my current project for example I’m working in two different locations and so because it’s a computation project I’m on the computer so I can do the work from 2 different locations and so when we’re not in the same building I’ll use email and she late or she’s not I have a thought I’ll send an email.  
S500,if she’s in the lab then you know then we’ll chat in person.  
S501,so what is the benefit to talking in person over email00:19:43 um quicker back and forth so the speed of communication. So if there’s something that isn't understood or there’s a response it come immediately.  
S502,are there any times when you would choose to use email over talking in person00:20:05 when I choose email? I can't think of one.  
S503,things like skype so google hangouts. We tried using whatever the apple version of that face time once. Um it doesn't really matter they all sort of accomplish the same thing. 
S504,also use trello. it an organizational frame work it’s a web app where you have lists of task and you can write things down and have check lists and different organizational structure.  
S505,So when we like plot out the direction of a think we lay it out in trello and we can put comments on things and like mark when their done.  
S506,why do you use trello specifically over other alternatives?00:21:38 just cause it was a thing that I found and it seemed to work.  
S507,user the learning curve is a little steep figuring out how to use it effectively would be kind of I mean that’s not uncommon with trying to figure out a different way of organizing different information trello.  
S508,so what did you do to overcome issues with trello00:22:09 um I think I like watched some tutorial videos and also experimentation so trying some methods and seeing if they work and refining.  
S509,I only use it with my pi trello.  
S510,I would never use it over talking in person unless we were in different locations and couldn't meet in person. skype/hangouts/facetime.  
S511,for example over the summer my pi was up at um we study cheese so we have collaborators who are chees makers and she was up in Vermont for a couple of weeks. And we wanted to have meeting and we used that. skype/hangouts/facetime. 
S512,sometimes the video doesn't work or the audio doesn't work.  
S513,so you're basically using these to speak to people at a distance?00:24:24 right.  
S514,would you use hangouts with one collaborator and FaceTime with another?I can say hypothetically I would I my collaborator had a preference for one or the other.  
S515,my personal default is hangouts.  
S516,I tend to be more technically savvy than collaborators so I will default to whatever they are using.  
S517,. I think we tried face time because my collaborator my pi was having trouble with hangouts.  
S518,"I think her microphone, she couldn't get audio working.  "
S519,an in person conversation you can have more direct back and forth.  
S520,I think I would mostly use email for specific communication. Where there’s a particular goal or question or um some very specific issue.  
S521,I think meetings are valuable for general updates on the state of a project or general talk about the direction of a project. So where there’s where there are a lot more directions where the conversations might go.  
S522,go I think if you not into the same location have a skype or in hangouts conversation is better than email because you can sort of deal with different threads as they come up.  
S523,Therese no time that I can think of that I would  use teleconferencing or phone call.  
S524,if a collaborator was not technically savvy and did not know how to use hangouts then a phone call would be the next best thing.  
S525,clarifying things with collaborators mostly in person communication.  
S526,other I think it’s a matter of communication and back and forth so again you can do that more rapidly in person.  
S527,email can be better writing things out to be better and spend more time with the topic.  
S528,problems where there’s this sort of jargon barrier or language barrier and you can say a word and have it not be clear that it means something different to the other person. um but that’s hard to catch in email too.  
S529,I guess it’s just that you can re-read things in email and you can pick up things that you might miss in person.  
S530,the act of doing the experiment is solitary. I mean again you communicate about the direction of it and collaborate on that but individual experiments are usually solitary.  
S531,what tools do you use to share your data00:29:52 um having turn around and look at my computer screen or email or google drive.  
S532,what tools do you use to share your data00:29:52 um having turn around and look at my computer screen or email or google drive.  
S533,uh I think google drive is superior in most ways.  
S534,though if it’s just sort of a one off they look at this thing I think email is often easier.  
S535,we try to keep most of the data in the lab in google drive.  
S536,ok can you elaborate on the superiority of google drive00:30:33 just because it’s a more permanent thing  PID:.  
S537,ok can you elaborate on the superiority of google driveif you are good about organizing folder structure then it’s a little easier to find than using search terms in your email client.  
S538,ok can you elaborate on the superiority of google drivebut also you can get larger files. I mean we deal with some multi gig files. You can't do that by email or it’s not practical. 
S539,ok can you elaborate on the superiority of google drivebut also you can get larger files. I mean we deal with some multi gig files. You can't do that by email or it’s not practical. 
S540,under 10 typically although a data set might be more than 10 gig.  
S541,I’m pretty stingy about data so if I do a thing and then I decide I don't like the results and I don't like it then I’ll just delete it rather than pack ratting the data. We definitely have some duplications of sequence files. Therese probably a lot of sever space that we are using that we don't actually need. 
S542,how do you share large data00:32:32 often google drive.  
S543,Harvard has a high performance computer cluster and network storage where we have I think like 100 terabytes so pace that um so we can upload to that and use ftp and other things.  
S544,I think we are transitioning to mostly use google drive for things.  
S545,what is the benefit of using google drive vs. ftp?user interface I think um I have become comfortable with command line but most of my collaborators still are not so um having a sort of easy web interface or being able to download it directly to your own computer and have it mirror for the files that you need is helpful.  
S546,we were using drop box for a while. I don't remember why my pi made the decision to switch to google drive. maybe for the document editing functions. 
S547,I think my pi just got a new job at cu san Diego and I think they are giving her free google drive basically unlimited google drive storage.  
S548,What tool do you use to write your documents?00:34:18 uh I typically use google docs.  
S549,I haven't learned how to use latex. I had intended to at one point but in my field we don't do a lot of mathematical display its mostly text and then rasterized or scalable vector graphic images and so the function of latex forum print out put or not is necessary.  
S550,In terms of use over Microsoft word I think that the direct cloud back up is nice. I’m always connected to the internet for the most part and I have offline so for those rare times that I’m not. It’s a little bit less cumbersome. google doc
S551,I don't need a ton of customization and Microsoft word is kind of bloated with functions I don't need.  
S552,typically its sort of I’ll write a draft and I’ll have people edit the draft.  
S553,I will say that when I was a graduate student my boss didn't really know how to use google drive and I’d share things with him on google drive and then earn google docs and he would download it as word files and do track changes and then send them back to me as word documents.  
S554,I think the one of the key benefits one of the nice benefits of google docs is the version history that is really seamless and not in the way.  
S555,with Microsoft word you can do track changes. but what ends up happen in is that you have like 5 or 10 versions of the document and it’s not always clear what version cam when and I if I sent him a version and made some edits and he made some edits and then sent those to me. Sort of merging would become a problem. 
S556,can you elaborate on why or how merging is an issue00:37:14 just making sure that all of the updates are containedMicrosoft word.  
S557,. If he makes suggestions about a word change. he either have you working with 2 versions of a thing you have to sort of say ok which version am I going to work on his track changes version or on my most recent version Microsoft word. 
S558,moving the changes or suggestions he made from his version to mine is a bigger hassleMicrosoft word  PID:.  
S559,and if we were collaborating on the same document at a time and has make suggestions as I’m editing a defend version and everything is sort of contained as opposed to having multiple file versions in different versions google doc.  
S560,Keeping track is much more complicated when you have multiple versions running around.  
S561,with my former pi who didn't know how to use google drive I would I started out sending him a link to the google doc but he didn't know how to use it so I basically um google drive has an option where its send as attachment and so I would within google docs say send as attachment and attach it as a word document.  
S562,with my current pi she is well versed in using google drive so I will just share the document with her and give her edit permissions so that she can make edits or suggestions.  
S563,so one of the difficulties was because we have these many many multi gig file and I’m using my laptop for most of my stuff…. once I have the lab drive shared with me if I tried to download or sync everything than I would fill up my computer hard drive google doc.  
